Datetime,Energy_Usage_kWh,Is_Exam
2020-01-02 21:00:00,849.4297092217838,0
2020-01-02 22:00:00,934.8474370355009,0
2020-01-02 23:00:00,923.9703042536908,0
2020-01-03 00:00:00,920.258481993686,0
2020-01-03 01:00:00,938.5447557544264,0
2020-01-03 02:00:00,860.3936044786145,0
2020-01-03 03:00:00,844.143557030669,0
2020-01-03 04:00:00,882.6782506557444,0
2020-01-03 05:00:00,914.2499915296878,0
2020-01-03 06:00:00,914.9719324968245,0
2020-01-03 07:00:00,1003.1391936931036,0
2020-01-03 08:00:00,886.4882162399103,0
2020-01-03 09:00:00,911.0607603555088,0
2020-01-03 10:00:00,935.1009296853151,0
2020-01-03 11:00:00,864.6471819299552,0
2020-01-03 12:00:00,870.2262627360122,0
2020-01-03 13:00:00,904.9931260880531,0
2020-01-03 14:00:00,841.1936053215453,0
2020-01-03 15:00:00,979.9933233817308,0
2020-01-03 16:00:00,918.7046637663844,0
2020-01-03 17:00:00,976.2982082131554,0
2020-01-03 18:00:00,881.5047283975675,0
2020-01-03 19:00:00,1035.3902020337673,0
2020-01-03 20:00:00,885.1052118281261,0
2020-01-03 21:00:00,909.530046802692,0
2020-01-03 22:00:00,893.6558368925495,0
2020-01-03 23:00:00,832.5636779011904,0
2020-01-04 00:00:00,461.1170271947555,0
2020-01-04 01:00:00,505.4639491037036,0
2020-01-04 02:00:00,546.2799590844586,0
2020-01-04 03:00:00,430.4991507788713,0
2020-01-04 04:00:00,465.5461637864825,0
2020-01-04 05:00:00,615.6745712924373,0
2020-01-04 06:00:00,435.5091445938924,0
2020-01-04 07:00:00,490.9919872185891,0
2020-01-04 08:00:00,458.39617435199426,0
2020-01-04 09:00:00,592.9584816309447,0
2020-01-04 10:00:00,581.163701916108,0
2020-01-04 11:00:00,543.257949053016,0
2020-01-04 12:00:00,500.63759297820883,0
2020-01-04 13:00:00,491.5849268126901,0
2020-01-04 14:00:00,551.4469709855791,0
2020-01-04 15:00:00,472.7741130951389,0
2020-01-04 16:00:00,540.2811178132397,0
2020-01-04 17:00:00,472.4531028674951,0
2020-01-04 18:00:00,455.3503675191347,0
2020-01-04 19:00:00,453.23073368899105,0
2020-01-04 20:00:00,483.5031284744643,0
2020-01-04 21:00:00,616.2577417009318,0
2020-01-04 22:00:00,566.2977072728779,0
2020-01-04 23:00:00,480.79226521303787,0
2020-01-05 00:00:00,493.32866277339076,0
2020-01-05 01:00:00,462.2001228198695,0
2020-01-05 02:00:00,480.1875311734713,0
2020-01-05 03:00:00,487.2837595545162,0
2020-01-05 04:00:00,516.5085427381152,0
2020-01-05 05:00:00,540.8505069585278,0
2020-01-05 06:00:00,461.20025579377625,0
2020-01-05 07:00:00,480.9668177152407,0
2020-01-05 08:00:00,468.3714871976154,0
2020-01-05 09:00:00,523.471610847819,0
2020-01-05 10:00:00,450.4640055392177,0
2020-01-05 11:00:00,510.54726982154585,0
2020-01-05 12:00:00,544.2199561781077,0
2020-01-05 13:00:00,507.6267998548921,0
2020-01-05 14:00:00,457.38694394340473,0
2020-01-05 15:00:00,563.8414020926003,0
2020-01-05 16:00:00,466.84810403658366,0
2020-01-05 17:00:00,546.79673086098,0
2020-01-05 18:00:00,548.0322352166926,0
2020-01-05 19:00:00,415.906842336273,0
2020-01-05 20:00:00,493.5998771508306,0
2020-01-05 21:00:00,507.97714407564627,0
2020-01-05 22:00:00,417.1923122916479,0
2020-01-05 23:00:00,514.200061341963,0
2020-01-06 00:00:00,1011.5724347976401,0
2020-01-06 01:00:00,893.6808964419391,0
2020-01-06 02:00:00,924.6072808857822,0
2020-01-06 03:00:00,830.5516996452294,0
2020-01-06 04:00:00,824.5366919096258,0
2020-01-06 05:00:00,860.1447985088047,0
2020-01-06 06:00:00,888.9390279056954,0
2020-01-06 07:00:00,967.2968215929133,0
2020-01-06 08:00:00,962.840772387372,0
2020-01-06 09:00:00,863.4696085197293,0
2020-01-06 10:00:00,944.8594584410853,0
2020-01-06 11:00:00,899.048552921919,0
2020-01-06 12:00:00,961.0828437220234,0
2020-01-06 13:00:00,915.5782608120983,0
2020-01-06 14:00:00,808.6166835729898,0
2020-01-06 15:00:00,895.1581928279617,0
2020-01-06 16:00:00,833.4814328641048,0
2020-01-06 17:00:00,832.5378200351524,0
2020-01-06 18:00:00,866.0464039964255,0
2020-01-06 19:00:00,882.4694531963564,0
2020-01-06 20:00:00,977.5400120830409,0
2020-01-06 21:00:00,1004.7030586841968,0
2020-01-06 22:00:00,845.5402310074589,0
2020-01-06 23:00:00,996.021028820716,0
2020-01-07 00:00:00,903.9969071179406,0
2020-01-07 01:00:00,903.5045685239508,0
2020-01-07 02:00:00,993.95899077469,0
2020-01-07 03:00:00,957.9503354263627,0
2020-01-07 04:00:00,818.4636937218944,0
2020-01-07 05:00:00,925.211707696654,0
2020-01-07 06:00:00,825.9251220446835,0
2020-01-07 07:00:00,946.0870659676652,0
2020-01-07 08:00:00,837.7506435505192,0
2020-01-07 09:00:00,946.6352971702416,0
2020-01-07 10:00:00,924.1876752934464,0
2020-01-07 11:00:00,854.2420585390183,0
2020-01-07 12:00:00,964.3798595896083,0
2020-01-07 13:00:00,836.0125697859326,0
2020-01-07 14:00:00,842.8162445307906,0
2020-01-07 15:00:00,843.4403600747008,0
2020-01-07 16:00:00,949.7811442954918,0
2020-01-07 17:00:00,938.7223281557427,0
2020-01-07 18:00:00,913.058928385526,0
2020-01-07 19:00:00,955.9290837710275,0
2020-01-07 20:00:00,930.0671086775756,0
2020-01-07 21:00:00,1004.9829399647134,0
2020-01-07 22:00:00,911.5340822489119,0
2020-01-07 23:00:00,868.7577858634105,0
2020-01-08 00:00:00,860.7373459144555,0
2020-01-08 01:00:00,876.2572046505109,0
2020-01-08 02:00:00,882.3732456788446,0
2020-01-08 03:00:00,920.8053356658598,0
2020-01-08 04:00:00,957.6538788605137,0
2020-01-08 05:00:00,844.0123747974485,0
2020-01-08 06:00:00,852.6204348961915,0
2020-01-08 07:00:00,869.7798473530122,0
2020-01-08 08:00:00,804.1496836816376,0
2020-01-08 09:00:00,868.3517893624484,0
2020-01-08 10:00:00,982.902864191238,0
2020-01-08 11:00:00,903.0131512326318,0
2020-01-08 12:00:00,955.761649621106,0
2020-01-08 13:00:00,897.2355934713036,0
2020-01-08 14:00:00,882.9768687938295,0
2020-01-08 15:00:00,866.098699213563,0
2020-01-08 16:00:00,888.0536726452926,0
2020-01-08 17:00:00,925.7284152220483,0
2020-01-08 18:00:00,818.6495700118877,0
2020-01-08 19:00:00,915.3491767054755,0
2020-01-08 20:00:00,859.0241495715569,0
2020-01-08 21:00:00,809.7040337379871,0
2020-01-08 22:00:00,944.5804638433812,0
2020-01-08 23:00:00,841.473860626879,0
2020-01-09 00:00:00,977.8570171611107,0
2020-01-09 01:00:00,905.8363850413599,0
2020-01-09 02:00:00,899.5176827804552,0
2020-01-09 03:00:00,847.6358629893456,0
2020-01-09 04:00:00,1002.3258738796794,0
2020-01-09 05:00:00,933.6789260620169,0
2020-01-09 06:00:00,961.9963047074318,0
2020-01-09 07:00:00,907.1677418461359,0
2020-01-09 08:00:00,875.1822373780896,0
2020-01-09 09:00:00,792.9917143503976,0
2020-01-09 10:00:00,879.265426875926,0
2020-01-09 11:00:00,931.7663901553864,0
2020-01-09 12:00:00,956.9568249425602,0
2020-01-09 13:00:00,899.0788668258675,0
2020-01-09 14:00:00,977.7718779222598,0
2020-01-09 15:00:00,853.456762496661,0
2020-01-09 16:00:00,847.9281766224675,0
2020-01-09 17:00:00,936.3644830196208,0
2020-01-09 18:00:00,885.4487066741513,0
2020-01-09 19:00:00,842.6314402918871,0
2020-01-09 20:00:00,891.8159015352508,0
2020-01-09 21:00:00,924.3577255669856,0
2020-01-09 22:00:00,920.2758027354472,0
2020-01-09 23:00:00,968.203560530007,0
2020-01-10 00:00:00,954.5925080311197,0
2020-01-10 01:00:00,900.2222329787458,0
2020-01-10 02:00:00,958.7017603449328,0
2020-01-10 03:00:00,845.4215345849036,0
2020-01-10 04:00:00,854.4115343363961,0
2020-01-10 05:00:00,843.4710407145513,0
2020-01-10 06:00:00,997.9361744547354,0
2020-01-10 07:00:00,1026.007175595365,0
2020-01-10 08:00:00,827.4375330771858,0
2020-01-10 09:00:00,840.1817042461428,0
2020-01-10 10:00:00,906.2442981275401,0
2020-01-10 11:00:00,912.830832969575,0
2020-01-10 12:00:00,858.5704592345309,0
2020-01-10 13:00:00,891.80811436382,0
2020-01-10 14:00:00,892.5363141559354,0
2020-01-10 15:00:00,907.06907575131,0
2020-01-10 16:00:00,970.0142460840962,0
2020-01-10 17:00:00,828.7707905325412,0
2020-01-10 18:00:00,965.1793730773715,0
2020-01-10 19:00:00,949.610003811635,0
2020-01-10 20:00:00,963.6332747610852,0
2020-01-10 21:00:00,980.9000998994221,0
2020-01-10 22:00:00,946.8992371817404,0
2020-01-10 23:00:00,925.057384282009,0
2020-01-11 00:00:00,615.9799987544022,0
2020-01-11 01:00:00,507.0014257237185,0
2020-01-11 02:00:00,560.4203795248528,0
2020-01-11 03:00:00,442.6511888211329,0
2020-01-11 04:00:00,551.791979483272,0
2020-01-11 05:00:00,487.09944371620116,0
2020-01-11 06:00:00,602.8425703310533,0
2020-01-11 07:00:00,537.7488028020418,0
2020-01-11 08:00:00,518.1309434324568,0
2020-01-11 09:00:00,435.8348016755341,0
2020-01-11 10:00:00,446.50506938650943,0
2020-01-11 11:00:00,455.50630456225815,0
2020-01-11 12:00:00,486.7750853829149,0
2020-01-11 13:00:00,572.5131382389129,0
2020-01-11 14:00:00,509.99091777555935,0
2020-01-11 15:00:00,480.72764044665684,0
2020-01-11 16:00:00,574.2008023226228,0
2020-01-11 17:00:00,437.7724007420395,0
2020-01-11 18:00:00,458.2803090600835,0
2020-01-11 19:00:00,505.1953123130905,0
2020-01-11 20:00:00,471.25677916120276,0
2020-01-11 21:00:00,573.879703722495,0
2020-01-11 22:00:00,576.0561446338293,0
2020-01-11 23:00:00,532.4690707684578,0
2020-01-12 00:00:00,580.5345287935666,0
2020-01-12 01:00:00,534.3455923503141,0
2020-01-12 02:00:00,511.3013702735967,0
2020-01-12 03:00:00,448.3710361356051,0
2020-01-12 04:00:00,544.4382075774497,0
2020-01-12 05:00:00,528.6979938223028,0
2020-01-12 06:00:00,558.6798342442693,0
2020-01-12 07:00:00,485.3542513872901,0
2020-01-12 08:00:00,514.6087195330134,0
2020-01-12 09:00:00,502.0536626552651,0
2020-01-12 10:00:00,581.0936096126295,0
2020-01-12 11:00:00,439.4396083739817,0
2020-01-12 12:00:00,446.9107209011572,0
2020-01-12 13:00:00,444.58552057883526,0
2020-01-12 14:00:00,461.3838026811944,0
2020-01-12 15:00:00,454.80504461177554,0
2020-01-12 16:00:00,542.9486889128142,0
2020-01-12 17:00:00,508.70878069089315,0
2020-01-12 18:00:00,496.2931320471099,0
2020-01-12 19:00:00,535.4109559767587,0
2020-01-12 20:00:00,403.539154909137,0
2020-01-12 21:00:00,434.053446502112,0
2020-01-12 22:00:00,516.4826082949725,0
2020-01-12 23:00:00,477.6011652489132,0
2020-01-13 00:00:00,925.1257683055295,0
2020-01-13 01:00:00,887.1451162612125,0
2020-01-13 02:00:00,885.510776203052,0
2020-01-13 03:00:00,840.4122156443731,0
2020-01-13 04:00:00,904.796501758933,0
2020-01-13 05:00:00,876.6614970423858,0
2020-01-13 06:00:00,852.412246481121,0
2020-01-13 07:00:00,906.5664837635361,0
2020-01-13 08:00:00,960.2146053652541,0
2020-01-13 09:00:00,896.201961954373,0
2020-01-13 10:00:00,931.2204268377513,0
2020-01-13 11:00:00,875.3743145866273,0
2020-01-13 12:00:00,1005.3718437850554,0
2020-01-13 13:00:00,944.6515431756886,0
2020-01-13 14:00:00,983.595204369676,0
2020-01-13 15:00:00,963.3873906952177,0
2020-01-13 16:00:00,905.588691545413,0
2020-01-13 17:00:00,892.0673322112364,0
2020-01-13 18:00:00,931.9256660122261,0
2020-01-13 19:00:00,923.9397322723647,0
2020-01-13 20:00:00,896.897694205936,0
2020-01-13 21:00:00,779.5153432168713,0
2020-01-13 22:00:00,968.6066718969676,0
2020-01-13 23:00:00,936.1489035844684,0
2020-01-14 00:00:00,816.0044431528914,0
2020-01-14 01:00:00,936.4483828873554,0
2020-01-14 02:00:00,892.6965390445936,0
2020-01-14 03:00:00,933.0635193710018,0
2020-01-14 04:00:00,962.4678896209174,0
2020-01-14 05:00:00,949.308655605105,0
2020-01-14 06:00:00,893.2632387172641,0
2020-01-14 07:00:00,869.2312912336405,0
2020-01-14 08:00:00,833.753205065534,0
2020-01-14 09:00:00,957.1000496724208,0
2020-01-14 10:00:00,876.9038761847471,0
2020-01-14 11:00:00,878.8504713643753,0
2020-01-14 12:00:00,869.5542241537568,0
2020-01-14 13:00:00,1007.6099699454402,0
2020-01-14 14:00:00,892.3049628976031,0
2020-01-14 15:00:00,898.3029781612312,0
2020-01-14 16:00:00,926.3179546043405,0
2020-01-14 17:00:00,941.545975995898,0
2020-01-14 18:00:00,870.00721894122,0
2020-01-14 19:00:00,870.8606037569181,0
2020-01-14 20:00:00,855.9117868400841,0
2020-01-14 21:00:00,834.9691571693934,0
2020-01-14 22:00:00,918.434632614019,0
2020-01-14 23:00:00,885.6251727785304,0
2020-01-15 00:00:00,991.795462550784,0
2020-01-15 01:00:00,911.1507669206384,0
2020-01-15 02:00:00,905.1687787848768,0
2020-01-15 03:00:00,934.3923217660044,0
2020-01-15 04:00:00,897.7526306525444,0
2020-01-15 05:00:00,888.8826042052893,0
2020-01-15 06:00:00,1024.1253973735325,0
2020-01-15 07:00:00,922.2988391994467,0
2020-01-15 08:00:00,903.831629664363,0
2020-01-15 09:00:00,833.293404787519,0
2020-01-15 10:00:00,935.1656570826965,0
2020-01-15 11:00:00,913.5377032780361,0
2020-01-15 12:00:00,896.1232420913688,0
2020-01-15 13:00:00,914.3467276835465,0
2020-01-15 14:00:00,841.924368655762,0
2020-01-15 15:00:00,918.8525018778412,0
2020-01-15 16:00:00,985.6477977628065,0
2020-01-15 17:00:00,1017.4565385875541,0
2020-01-15 18:00:00,966.7217354955663,0
2020-01-15 19:00:00,952.0926808615403,0
2020-01-15 20:00:00,914.2191001426615,0
2020-01-15 21:00:00,1008.76303638569,0
2020-01-15 22:00:00,813.5830680741489,0
2020-01-15 23:00:00,852.5530542158222,0
2020-01-16 00:00:00,952.5246523921394,0
2020-01-16 01:00:00,929.3215613331366,0
2020-01-16 02:00:00,829.8335073330462,0
2020-01-16 03:00:00,980.1745741558468,0
2020-01-16 04:00:00,835.1589166695928,0
2020-01-16 05:00:00,891.3881127771432,0
2020-01-16 06:00:00,910.3753887004009,0
2020-01-16 07:00:00,949.7446628920947,0
2020-01-16 08:00:00,893.8260809819728,0
2020-01-16 09:00:00,960.794591903126,0
2020-01-16 10:00:00,935.8074165377977,0
2020-01-16 11:00:00,978.567178376431,0
2020-01-16 12:00:00,916.8999580393571,0
2020-01-16 13:00:00,931.6747572385541,0
2020-01-16 14:00:00,963.8619760859248,0
2020-01-16 15:00:00,909.6138656456725,0
2020-01-16 16:00:00,923.4549244294858,0
2020-01-16 17:00:00,847.0731468690929,0
2020-01-16 18:00:00,963.3352341229315,0
2020-01-16 19:00:00,923.9698955625923,0
2020-01-16 20:00:00,885.281508644161,0
2020-01-16 21:00:00,935.6531573319235,0
2020-01-16 22:00:00,888.4286304052225,0
2020-01-16 23:00:00,913.2449651908422,0
2020-01-17 00:00:00,911.0602405744584,0
2020-01-17 01:00:00,845.9320643457422,0
2020-01-17 02:00:00,950.2735256568544,0
2020-01-17 03:00:00,911.4885492118136,0
2020-01-17 04:00:00,951.3946992519263,0
2020-01-17 05:00:00,857.6582338393491,0
2020-01-17 06:00:00,920.8253351862037,0
2020-01-17 07:00:00,985.2201819390986,0
2020-01-17 08:00:00,956.7099767587019,0
2020-01-17 09:00:00,925.6187954372418,0
2020-01-17 10:00:00,986.2238831744505,0
2020-01-17 11:00:00,877.9392353269736,0
2020-01-17 12:00:00,853.5792313689653,0
2020-01-17 13:00:00,981.4328415584079,0
2020-01-17 14:00:00,935.7070574478121,0
2020-01-17 15:00:00,947.5948099839567,0
2020-01-17 16:00:00,879.972976879298,0
2020-01-17 17:00:00,974.2302201200911,0
2020-01-17 18:00:00,862.5940872852127,0
2020-01-17 19:00:00,788.3541877271304,0
2020-01-17 20:00:00,885.1327568786082,0
2020-01-17 21:00:00,895.3139950735982,0
2020-01-17 22:00:00,981.8885382792422,0
2020-01-17 23:00:00,850.1587337689692,0
2020-01-18 00:00:00,396.5052078861261,0
2020-01-18 01:00:00,585.5301053975636,0
2020-01-18 02:00:00,575.0858825870145,0
2020-01-18 03:00:00,589.1860805525762,0
2020-01-18 04:00:00,515.8131541122109,0
2020-01-18 05:00:00,562.4513040595833,0
2020-01-18 06:00:00,503.41904226721596,0
2020-01-18 07:00:00,569.6911037856295,0
2020-01-18 08:00:00,419.7777026480608,0
2020-01-18 09:00:00,505.06632110232255,0
2020-01-18 10:00:00,524.3590420347028,0
2020-01-18 11:00:00,499.17211921617553,0
2020-01-18 12:00:00,576.198259409805,0
2020-01-18 13:00:00,456.42581847644266,0
2020-01-18 14:00:00,566.4264013290195,0
2020-01-18 15:00:00,431.3482914804032,0
2020-01-18 16:00:00,378.70293637082216,0
2020-01-18 17:00:00,556.9572370785351,0
2020-01-18 18:00:00,585.0882048007188,0
2020-01-18 19:00:00,455.04879572847983,0
2020-01-18 20:00:00,537.9871256147319,0
2020-01-18 21:00:00,493.18138206581415,0
2020-01-18 22:00:00,520.6020692235892,0
2020-01-18 23:00:00,491.3325890173992,0
2020-01-19 00:00:00,544.8645586885743,0
2020-01-19 01:00:00,565.1991195090379,0
2020-01-19 02:00:00,497.2884226528202,0
2020-01-19 03:00:00,543.3363643070727,0
2020-01-19 04:00:00,554.6317784265884,0
2020-01-19 05:00:00,417.8883534410823,0
2020-01-19 06:00:00,505.2592534542305,0
2020-01-19 07:00:00,476.06087787597306,0
2020-01-19 08:00:00,483.7255551841107,0
2020-01-19 09:00:00,500.02027201330935,0
2020-01-19 10:00:00,444.54451356919674,0
2020-01-19 11:00:00,542.5661849975767,0
2020-01-19 12:00:00,534.6133612464698,0
2020-01-19 13:00:00,567.8259663860892,0
2020-01-19 14:00:00,511.6496124700587,0
2020-01-19 15:00:00,512.4791729238394,0
2020-01-19 16:00:00,520.0863158649084,0
2020-01-19 17:00:00,465.37155477670007,0
2020-01-19 18:00:00,456.02580649389307,0
2020-01-19 19:00:00,478.59243520435103,0
2020-01-19 20:00:00,454.19002285760183,0
2020-01-19 21:00:00,487.81848831240274,0
2020-01-19 22:00:00,523.5253822265413,0
2020-01-19 23:00:00,579.9937486579186,0
2020-01-20 00:00:00,841.5458876549831,0
2020-01-20 01:00:00,816.976375592302,0
2020-01-20 02:00:00,899.8145484734805,0
2020-01-20 03:00:00,895.148676959687,0
2020-01-20 04:00:00,933.4343977948595,0
2020-01-20 05:00:00,892.6059250530775,0
2020-01-20 06:00:00,861.5910536746846,0
2020-01-20 07:00:00,946.9130647105294,0
2020-01-20 08:00:00,922.1523689852975,0
2020-01-20 09:00:00,1023.4348788239196,0
2020-01-20 10:00:00,905.0339254381009,0
2020-01-20 11:00:00,824.9013723301149,0
2020-01-20 12:00:00,933.372434119126,0
2020-01-20 13:00:00,899.5818121641822,0
2020-01-20 14:00:00,887.6461798087988,0
2020-01-20 15:00:00,948.7635365068285,0
2020-01-20 16:00:00,983.1653192212584,0
2020-01-20 17:00:00,847.8145893859671,0
2020-01-20 18:00:00,943.9838494795473,0
2020-01-20 19:00:00,947.2287232971387,0
2020-01-20 20:00:00,857.13633950713,0
2020-01-20 21:00:00,891.2516527561294,0
2020-01-20 22:00:00,942.9226434736584,0
2020-01-20 23:00:00,910.7704443066413,0
2020-01-21 00:00:00,916.2599899929329,0
2020-01-21 01:00:00,869.8330782175419,0
2020-01-21 02:00:00,791.0463927944169,0
2020-01-21 03:00:00,860.6377090519472,0
2020-01-21 04:00:00,967.0656079830447,0
2020-01-21 05:00:00,917.8638186676188,0
2020-01-21 06:00:00,913.6441787990577,0
2020-01-21 07:00:00,858.0629870966923,0
2020-01-21 08:00:00,985.0756008323624,0
2020-01-21 09:00:00,851.4764744267666,0
2020-01-21 10:00:00,871.3359310311848,0
2020-01-21 11:00:00,939.4940760355386,0
2020-01-21 12:00:00,956.8757678207079,0
2020-01-21 13:00:00,929.2541762258886,0
2020-01-21 14:00:00,798.8479607984638,0
2020-01-21 15:00:00,930.7824532150632,0
2020-01-21 16:00:00,985.6267249542497,0
2020-01-21 17:00:00,867.7787384113083,0
2020-01-21 18:00:00,873.2316566358828,0
2020-01-21 19:00:00,1020.7481159655941,0
2020-01-21 20:00:00,951.7701955419788,0
2020-01-21 21:00:00,998.6933028661978,0
2020-01-21 22:00:00,846.6411392072625,0
2020-01-21 23:00:00,926.8721064482033,0
2020-01-22 00:00:00,947.866113458849,0
2020-01-22 01:00:00,854.6940085743079,0
2020-01-22 02:00:00,1038.9511116106912,0
2020-01-22 03:00:00,946.7460472126988,0
2020-01-22 04:00:00,860.0254999797945,0
2020-01-22 05:00:00,881.6199280767747,0
2020-01-22 06:00:00,899.242117080581,0
2020-01-22 07:00:00,931.2728686179679,0
2020-01-22 08:00:00,884.5705137537769,0
2020-01-22 09:00:00,959.8491376749156,0
2020-01-22 10:00:00,852.9397667492564,0
2020-01-22 11:00:00,986.6662822947119,0
2020-01-22 12:00:00,825.3394926042077,0
2020-01-22 13:00:00,932.5928260151752,0
2020-01-22 14:00:00,970.1870270057644,0
2020-01-22 15:00:00,1025.6779608565053,0
2020-01-22 16:00:00,901.7748423197413,0
2020-01-22 17:00:00,870.0746406482593,0
2020-01-22 18:00:00,915.4734355699721,0
2020-01-22 19:00:00,932.7266679219647,0
2020-01-22 20:00:00,845.4233922517083,0
2020-01-22 21:00:00,835.2150398129363,0
2020-01-22 22:00:00,922.6808428206373,0
2020-01-22 23:00:00,963.3773379396879,0
2020-01-23 00:00:00,872.062454935609,0
2020-01-23 01:00:00,892.0427430727767,0
2020-01-23 02:00:00,925.3904200018421,0
2020-01-23 03:00:00,959.1402682772849,0
2020-01-23 04:00:00,1035.6923975503717,0
2020-01-23 05:00:00,909.4222833108756,0
2020-01-23 06:00:00,1065.7841036381574,0
2020-01-23 07:00:00,787.6576946084748,0
2020-01-23 08:00:00,1026.2735716073091,0
2020-01-23 09:00:00,923.9674682697829,0
2020-01-23 10:00:00,894.9248909110439,0
2020-01-23 11:00:00,909.0710030230732,0
2020-01-23 12:00:00,940.2980429496936,0
2020-01-23 13:00:00,988.3231484205794,0
2020-01-23 14:00:00,981.2373510702138,0
2020-01-23 15:00:00,906.7985828833591,0
2020-01-23 16:00:00,879.4120313228029,0
2020-01-23 17:00:00,950.4287453977076,0
2020-01-23 18:00:00,870.9909491306946,0
2020-01-23 19:00:00,872.1189410432739,0
2020-01-23 20:00:00,921.1260705297507,0
2020-01-23 21:00:00,871.1783620170703,0
2020-01-23 22:00:00,982.1880383092705,0
2020-01-23 23:00:00,864.503663860925,0
2020-01-24 00:00:00,928.8067870326706,0
2020-01-24 01:00:00,932.0593810312383,0
2020-01-24 02:00:00,856.2464667097111,0
2020-01-24 03:00:00,917.8780686109124,0
2020-01-24 04:00:00,928.4485929465272,0
2020-01-24 05:00:00,843.4522820243468,0
2020-01-24 06:00:00,828.6104359262932,0
2020-01-24 07:00:00,944.0150716902768,0
2020-01-24 08:00:00,872.916339157333,0
2020-01-24 09:00:00,909.4330607957986,0
2020-01-24 10:00:00,916.560027627239,0
2020-01-24 11:00:00,976.1770747296476,0
2020-01-24 12:00:00,900.327012759966,0
2020-01-24 13:00:00,989.7490552486938,0
2020-01-24 14:00:00,952.9238271040698,0
2020-01-24 15:00:00,955.2815613805059,0
2020-01-24 16:00:00,938.0795173972853,0
2020-01-24 17:00:00,944.7325682198042,0
2020-01-24 18:00:00,914.548373501307,0
2020-01-24 19:00:00,918.0842058778919,0
2020-01-24 20:00:00,920.6443159244387,0
2020-01-24 21:00:00,871.388293950713,0
2020-01-24 22:00:00,948.1360812412173,0
2020-01-24 23:00:00,915.1113866014865,0
2020-01-25 00:00:00,515.6761568628982,0
2020-01-25 01:00:00,496.2328028581313,0
2020-01-25 02:00:00,636.797080182534,0
2020-01-25 03:00:00,507.9986511230247,0
2020-01-25 04:00:00,521.7223929832044,0
2020-01-25 05:00:00,402.8820636644562,0
2020-01-25 06:00:00,506.4318882295055,0
2020-01-25 07:00:00,434.25269265901306,0
2020-01-25 08:00:00,519.3427933644501,0
2020-01-25 09:00:00,539.6368932585641,0
2020-01-25 10:00:00,524.102930647211,0
2020-01-25 11:00:00,455.05804221408613,0
2020-01-25 12:00:00,686.4974067676796,0
2020-01-25 13:00:00,541.2693119797677,0
2020-01-25 14:00:00,534.728950831921,0
2020-01-25 15:00:00,466.4346976059962,0
2020-01-25 16:00:00,434.6076158062614,0
2020-01-25 17:00:00,591.8648764745617,0
2020-01-25 18:00:00,592.418817544991,0
2020-01-25 19:00:00,511.9286957777759,0
2020-01-25 20:00:00,530.154425349728,0
2020-01-25 21:00:00,486.08254089677536,0
2020-01-25 22:00:00,411.9023632320283,0
2020-01-25 23:00:00,566.4570888977213,0
2020-01-26 00:00:00,520.8511292154948,0
2020-01-26 01:00:00,558.9183297694439,0
2020-01-26 02:00:00,480.731627751915,0
2020-01-26 03:00:00,531.1451831728947,0
2020-01-26 04:00:00,461.27071970168436,0
2020-01-26 05:00:00,467.5824083682692,0
2020-01-26 06:00:00,590.5388193146814,0
2020-01-26 07:00:00,475.023866338826,0
2020-01-26 08:00:00,484.23364372516966,0
